"","Protein","RUN","LogIntensities","NumFeature","NumPeaks"
"1783","XP_001053003","24",15.4718319238913,12,12
"1784","XP_001053003","25",13.3152584395247,12,12
"1785","XP_001053003","26",14.2055467260057,12,12
"1786","XP_001053003","27",14.9893420355538,12,12
"1787","XP_001053003","28",15.6026578832167,12,12
"1788","XP_001053003","29",16.7339686644202,12,12
"1789","XP_001053003","30",17.2973921657913,12,12
"1790","XP_001053003","31",14.9279739464376,12,12
"1791","XP_001053003","32",15.7728377443947,12,12
"1792","XP_001053003","33",16.8065533979195,12,12
"1793","XP_001053003","34",15.82876046934,12,12
"1794","XP_001053003","35",16.3708368516258,12,12
"1795","XP_001053003","36",16.9240014164909,12,12
"1796","XP_001053003","37",15.0761508817851,12,12
"1797","XP_001053003","38",15.5466942537383,12,12
"1798","XP_001053003","39",16.8436754192326,12,12
"1799","XP_001053003","40",15.409926954225,12,12
"1800","XP_001053003","41",16.1292305694114,12,12
"1801","XP_001053003","42",17.2526265118918,12,12
"1802","XP_001057320","1",16.133035856459,11,11
"1803","XP_001057320","2",17.2137113723006,11,11
"1804","XP_001057320","3",18.6457547236053,11,11
"1805","XP_001057320","4",15.2434040346063,11,11
"1806","XP_001057320","5",16.2344537396733,11,11
"1807","XP_001057320","6",17.1981462021417,11,11
"1808","XP_001057320","7",16.0407361665956,11,11
"1809","XP_001057320","8",16.6898131432549,11,11
"1810","XP_001057320","9",17.7973353588698,11,11
"1811","XP_001057320","10",16.0001432917762,11,11
"1812","XP_001057320","11",16.7943493643961,11,11
"1813","XP_001057320","12",17.6318366855325,11,11
"1814","XP_001057320","13",15.8935530622505,11,11
"1815","XP_001057320","14",16.2868039384264,11,11
"1816","XP_001057320","15",17.4738742071347,11,11
"1817","XP_001057320","16",15.7281222964476,11,11
"1818","XP_001057320","17",16.6556503035783,11,11
"1819","XP_001057320","18",17.4375662710844,11,11
"1820","XP_001057320","19",16.0147036258367,11,11
"1821","XP_001057320","20",16.00759724465,11,11
"1822","XP_001057320","21",17.2938140171886,11,11
"1823","XP_001057320","22",15.3288034149315,11,11
"1824","XP_001057320","23",16.3108613708498,11,11
"1825","XP_001057320","24",17.232123363258,11,11
"1826","XP_001057320","25",14.601360892834,11,11
"1827","XP_001057320","26",15.5607998608326,11,11
"1828","XP_001057320","27",16.4663689259959,11,11
"1829","XP_001057320","28",17.0473710910451,11,11
"1830","XP_001057320","29",17.9910558768789,11,11
"1831","XP_001057320","30",18.7171306919958,11,11
"1832","XP_001057320","31",16.3480805043095,11,11
"1833","XP_001057320","32",17.1494383190589,11,11
"1834","XP_001057320","33",18.371850857505,11,11
"1835","XP_001057320","34",16.5216512459226,11,11
"1836","XP_001057320","35",17.0896681831029,11,11
"1837","XP_001057320","36",17.7310841848093,11,11
"1838","XP_001057320","37",16.5880935518495,11,11
"1839","XP_001057320","38",17.0556053270349,11,11
"1840","XP_001057320","39",18.3339918478288,11,11
"1841","XP_001057320","40",16.8414398165342,11,11
"1842","XP_001057320","41",17.4949069843409,11,11
"1843","XP_001057320","42",18.5307547124248,11,11
"1844","XP_001066264","1",12.0643273923946,17,17
"1845","XP_001066264","2",13.5038632527207,17,17
"1846","XP_001066264","3",14.9191429204039,17,17
"1847","XP_001066264","4",12.2437943134429,17,17
"1848","XP_001066264","5",13.5290199344325,17,17
"1849","XP_001066264","6",14.7963981528679,17,17
"1850","XP_001066264","7",12.9828803485011,17,17
"1851","XP_001066264","8",13.7911264578526,17,17
"1852","XP_001066264","9",15.2177259989883,17,17
"1853","XP_001066264","10",13.3296941165492,17,17
"1854","XP_001066264","11",13.9910630671873,17,17
"1855","XP_001066264","12",15.1445202214678,17,17
"1856","XP_001066264","13",12.8712249349395,17,17
"1857","XP_001066264","14",13.5834916052404,17,17
"1858","XP_001066264","15",14.9210065355305,17,17
"1859","XP_001066264","16",12.8534035037353,17,17
"1860","XP_001066264","17",13.595196628453,17,17
"1861","XP_001066264","18",14.8389358211616,17,17
"1862","XP_001066264","19",12.734395748117,17,17
"1863","XP_001066264","20",12.8671148723702,17,17
"1864","XP_001066264","21",14.5129859867818,17,17
"1865","XP_001066264","22",12.8606027771091,17,17
"1866","XP_001066264","23",13.7811205113835,17,17
"1867","XP_001066264","24",14.9013407031565,17,17
"1868","XP_001066264","25",12.348589607718,17,17
"1869","XP_001066264","26",13.5219473522741,17,17
"1870","XP_001066264","27",14.752437070781,17,17
"1871","XP_001066264","28",13.6324691655636,17,17
"1872","XP_001066264","29",14.7419087415663,17,17
"1873","XP_001066264","30",15.8841190052344,17,17
"1874","XP_001066264","31",13.6965565364726,17,17
"1875","XP_001066264","32",14.5072770726958,17,17
"1876","XP_001066264","33",15.9937683158726,17,17
"1877","XP_001066264","34",13.9578494378603,17,17
"1878","XP_001066264","35",14.4961098474586,17,17
"1879","XP_001066264","36",15.4272445595592,17,17
"1880","XP_001066264","37",13.9566821274819,17,17
"1881","XP_001066264","38",14.3787088635173,17,17
"1882","XP_001066264","39",16.1730468794884,17,17
"1883","XP_001066264","40",13.6073605534265,17,17
"1884","XP_001066264","41",14.8053557660978,17,17
"1885","XP_001066264","42",16.4040083240725,17,17
"1886","XP_001067936","1",12.9764672479123,18,18
"1887","XP_001067936","2",14.2707323830016,18,18
"1888","XP_001067936","3",15.3188081200929,18,18
"1889","XP_001067936","4",12.2704056486785,18,18
"1890","XP_001067936","5",13.279165259434,18,18
"1891","XP_001067936","6",14.3309971712527,18,18
"1892","XP_001067936","7",13.1967133433564,18,18
"1893","XP_001067936","8",14.0468438063434,18,18
"1894","XP_001067936","9",14.9740889250688,18,18
"1895","XP_001067936","10",13.8934332217022,18,18
"1896","XP_001067936","11",14.2106024683596,18,18
"1897","XP_001067936","12",15.3050477262144,18,18
"1898","XP_001067936","13",13.1004899626727,18,18
"1899","XP_001067936","14",13.7379531535163,18,18
"1900","XP_001067936","15",14.8010647022133,18,18
"1901","XP_001067936","16",13.0232485533175,18,18
"1902","XP_001067936","17",13.5026820508242,18,18
"1903","XP_001067936","18",14.5417650019267,18,18
"1904","XP_001067936","19",13.3072214235365,18,18
"1905","XP_001067936","20",13.223553318159,18,18
"1906","XP_001067936","21",14.5517701139579,18,18
"1907","XP_001067936","22",12.2777836994412,18,18
"1908","XP_001067936","23",13.4294399075503,18,18
"1909","XP_001067936","24",14.1823718874747,18,18
"1910","XP_001067936","25",12.0251874045667,18,18
"1911","XP_001067936","26",13.1345543338636,18,18
"1912","XP_001067936","27",14.1171937981573,18,18
"1913","XP_001067936","28",14.1656959729826,18,18
"1914","XP_001067936","29",15.1286419211446,18,18
"1915","XP_001067936","30",15.9236145011437,18,18
"1916","XP_001067936","31",13.6167780051084,18,18
"1917","XP_001067936","32",14.5718166361198,18,18
"1918","XP_001067936","33",15.6027236589907,18,18
"1919","XP_001067936","34",13.8723187335551,18,18
"1920","XP_001067936","35",14.3917331782794,18,18
"1921","XP_001067936","36",15.0836993912485,18,18
"1922","XP_001067936","37",13.4603965749067,18,18
"1923","XP_001067936","38",14.1855207382758,18,18
"1924","XP_001067936","39",15.5243101657143,18,18
"1925","XP_001067936","40",14.0164961708389,18,18
"1926","XP_001067936","41",14.4483015491424,18,18
"1927","XP_001067936","42",15.5734061537316,18,18
"1928","XP_001068814","1",12.5667178244357,12,12
"1929","XP_001068814","2",13.9329770495196,12,12
"1930","XP_001068814","3",14.2018821528311,12,12
"1931","XP_001068814","4",12.6230416197403,12,12
"1932","XP_001068814","5",13.4384927574983,12,12
"1933","XP_001068814","6",13.7523805815794,12,12
"1934","XP_001068814","7",13.1738041375509,12,12
"1935","XP_001068814","8",13.6150948790637,12,12
"1936","XP_001068814","9",14.6749661352353,12,12
"1937","XP_001068814","10",13.4745348316671,12,12
"1938","XP_001068814","11",13.966541846362,12,12
"1939","XP_001068814","12",14.8423581610437,12,12
"1940","XP_001068814","13",12.6342013810451,12,12
"1941","XP_001068814","14",13.3623607286451,12,12
"1942","XP_001068814","15",13.3687960717884,12,12
"1943","XP_001068814","16",12.1698409050621,12,12
"1944","XP_001068814","17",13.3763181505393,12,12
"1945","XP_001068814","18",13.6878334378982,12,12
"1946","XP_001068814","19",13.2567343211007,12,12
"1947","XP_001068814","20",13.2076665129438,12,12
"1948","XP_001068814","21",14.375251817658,12,12
"1949","XP_001068814","22",12.8528704182832,12,12
"1950","XP_001068814","23",13.8907429238844,12,12
"1951","XP_001068814","24",14.5791366501132,12,12
"1952","XP_001068814","25",12.0311207246769,12,12
"1953","XP_001068814","26",12.6287912483302,12,12
"1954","XP_001068814","27",14.1947077639784,12,12
"1955","XP_001068814","28",13.9142281266901,12,12
"1956","XP_001068814","29",14.9524206468126,12,12
"1957","XP_001068814","30",15.6628823525749,12,12
"1958","XP_001068814","31",13.8479731391089,12,12
"1959","XP_001068814","32",14.9297319112589,12,12
"1960","XP_001068814","33",15.9200300793181,12,12
"1961","XP_001068814","34",14.2638824935448,12,12
"1962","XP_001068814","35",14.7178987417145,12,12
"1963","XP_001068814","36",15.1321031647767,12,12
"1964","XP_001068814","37",14.1915806179971,12,12
"1965","XP_001068814","38",14.544799623449,12,12
"1966","XP_001068814","39",15.8872849428535,12,12
"1967","XP_001068814","40",14.3461721130359,12,12
"1968","XP_001068814","41",14.948227808748,12,12
"1969","XP_001068814","42",15.8752717356734,12,12
"1970","XP_216782","1",13.6600231049555,17,17
"1971","XP_216782","2",14.8237348307897,17,17
"1972","XP_216782","3",16.1472284315632,17,17
"1973","XP_216782","4",12.4914652254673,17,17
"1974","XP_216782","5",13.7717446939742,17,17
"1975","XP_216782","6",14.590543198404,17,17
"1976","XP_216782","7",13.8341013345439,17,17
"1977","XP_216782","8",14.6022685490979,17,17
"1978","XP_216782","9",15.5798464217273,17,17
"1979","XP_216782","10",13.6496676899512,17,17
"1980","XP_216782","11",14.1669727155676,17,17
"1981","XP_216782","12",15.0620815891196,17,17
"1982","XP_216782","13",13.6095830649094,17,17
"1983","XP_216782","14",14.0338493798052,17,17
"1984","XP_216782","15",14.9647746598971,17,17
"1985","XP_216782","16",12.8970030224446,17,17
"1986","XP_216782","17",13.4328734948439,17,17
"1987","XP_216782","18",14.5541261208146,17,17
"1988","XP_216782","19",13.9813138006739,17,17
"1989","XP_216782","20",14.1098038960687,17,17
"1990","XP_216782","21",15.1800843764736,17,17
"1991","XP_216782","22",13.5943649285296,17,17
"1992","XP_216782","23",14.4289659853264,17,17
"1993","XP_216782","24",15.5045589218199,17,17
"1994","XP_216782","25",12.6762425430627,17,17
"1995","XP_216782","26",13.7290321930452,17,17
"1996","XP_216782","27",14.6635811365321,17,17
"1997","XP_216782","28",15.1634505216879,17,17
"1998","XP_216782","29",16.1927293350527,17,17
"1999","XP_216782","30",16.8008357983786,17,17
"2000","XP_216782","31",14.4157646731623,17,17
"2001","XP_216782","32",15.3682410611426,17,17
"2002","XP_216782","33",16.2904287747813,17,17
"2003","XP_216782","34",14.7148015883239,17,17
"2004","XP_216782","35",15.3100306076221,17,17
"2005","XP_216782","36",15.8416796559057,17,17
"2006","XP_216782","37",14.6915541070036,17,17
"2007","XP_216782","38",15.0879920494567,17,17
"2008","XP_216782","39",16.2421415705562,17,17
"2009","XP_216782","40",14.9246756511932,17,17
"2010","XP_216782","41",15.5061301459886,17,17
"2011","XP_216782","42",16.8184214898757,17,17
